gen,nevals,avg,min,max
23,61,[174.88095238   6.29761905],[170.   6.],[175.  25.]
24,64,[174.83333333   6.30952381],[166.   6.],[175.  23.]
25,58,[160.95238095  17.96428571],[-1000.     6.],[ 175. 1000.]
26,61,[175.           6.01190476],[175.   6.],[175.   7.]
27,65,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
28,64,[174.95238095   6.03571429],[173.   6.],[175.   8.]
29,57,[174.97619048   6.02380952],[173.   6.],[175.   8.]
30,53,[175.   6.],[175.   6.],[175.   6.]
31,66,[174.96428571   6.02380952],[173.   6.],[175.   7.]
32,66,[174.97619048   6.02380952],[173.   6.],[175.   8.]
33,63,[175.           6.04761905],[175.   6.],[175.  10.]
34,65,[175.   6.],[175.   6.],[175.   6.]
35,62,[174.97619048   6.01190476],[173.   6.],[175.   7.]
36,58,[175.   6.],[175.   6.],[175.   6.]
37,59,[175.           6.01190476],[175.   6.],[175.   7.]
38,66,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
39,65,[175.           6.03571429],[175.   6.],[175.   8.]
40,63,[174.96428571   6.03571429],[173.   6.],[175.   8.]
41,64,[174.95238095   6.10714286],[173.   6.],[175.  13.]
42,58,[160.96428571  17.9047619 ],[-1000.     6.],[ 175. 1000.]
43,58,[175.           6.04761905],[175.   6.],[175.   7.]
44,65,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
45,63,[174.98809524   6.02380952],[174.   6.],[175.   7.]
46,65,[174.91666667   6.03571429],[170.   6.],[175.   9.]
47,58,[174.97619048   6.        ],[173.   6.],[175.   6.]
48,54,[174.97619048   6.        ],[173.   6.],[175.   6.]
49,69,[174.91666667   6.05952381],[173.   6.],[175.  10.]
50,59,[175.           6.01190476],[175.   6.],[175.   7.]
51,60,[175.   6.],[175.   6.],[175.   6.]
52,65,[174.95238095   6.0952381 ],[171.   6.],[175.  13.]
53,65,[175.           6.01190476],[175.   6.],[175.   7.]
54,59,[175.           6.14285714],[175.   6.],[175.  16.]
55,52,[175.   6.],[175.   6.],[175.   6.]
56,58,[174.97619048   6.01190476],[173.   6.],[175.   7.]
57,55,[174.96428571   6.02380952],[173.   6.],[175.   7.]
58,59,[175.   6.],[175.   6.],[175.   6.]
59,57,[175.   6.],[175.   6.],[175.   6.]
60,66,[175.           6.01190476],[175.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.71428571  787.85714286],[-1000.     8.],[ 175. 1000.]
1,69,[-64.42857143 210.46428571],[-1000.     8.],[ 175. 1000.]
2,70,[131.89285714  45.27380952],[-1000.     7.],[ 175. 1000.]
3,63,[174.72619048   7.97619048],[171.   7.],[175.  11.]
4,71,[174.89285714   7.92857143],[171.   7.],[175.  19.]
5,70,[160.80952381  19.35714286],[-1000.     6.],[ 175. 1000.]
6,65,[174.95238095   6.96428571],[174.   6.],[175.  11.]
7,66,[160.89285714  18.41666667],[-1000.     6.],[ 175. 1000.]
8,65,[175.           6.01190476],[175.   6.],[175.   7.]
9,69,[160.95238095  18.02380952],[-1000.     6.],[ 175. 1000.]
10,58,[174.96428571   6.16666667],[173.   6.],[175.  16.]
11,63,[174.95238095   6.07142857],[173.   6.],[175.   9.]
12,66,[146.9047619   29.98809524],[-1000.     6.],[ 175. 1000.]
13,63,[174.95238095   6.11904762],[172.   6.],[175.  14.]
14,59,[174.96428571   6.03571429],[172.   6.],[175.   9.]
15,64,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
16,59,[174.96428571   6.10714286],[172.   6.],[175.  15.]
17,62,[174.9047619   6.3452381],[170.   6.],[175.  27.]
18,62,[174.95238095   6.07142857],[171.   6.],[175.  12.]
19,63,[174.91666667   6.19047619],[171.   6.],[175.  12.]
20,68,[175.   6.],[175.   6.],[175.   6.]
21,62,[174.98809524   6.02380952],[174.   6.],[175.   8.]
22,65,[174.96428571   6.03571429],[173.   6.],[175.   7.]
23,54,[174.95238095   6.04761905],[173.   6.],[175.   8.]
24,60,[174.98809524   6.02380952],[174.   6.],[175.   8.]
25,68,[174.98809524   6.04761905],[174.   6.],[175.  10.]
26,67,[174.98809524   6.02380952],[174.   6.],[175.   8.]
27,64,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
28,74,[175.   6.],[175.   6.],[175.   6.]
29,62,[175.   6.],[175.   6.],[175.   6.]
30,63,[175.   6.],[175.   6.],[175.   6.]
31,65,[175.   6.],[175.   6.],[175.   6.]
32,63,[175.   6.],[175.   6.],[175.   6.]
33,59,[147.02380952  29.67857143],[-1000.     6.],[ 175. 1000.]
34,62,[175.   6.],[175.   6.],[175.   6.]
35,65,[175.   6.],[175.   6.],[175.   6.]
36,58,[174.97619048   6.01190476],[173.   6.],[175.   7.]
37,60,[175.   6.],[175.   6.],[175.   6.]
38,68,[175.   6.],[175.   6.],[175.   6.]
39,64,[175.   6.],[175.   6.],[175.   6.]
40,71,[175.   6.],[175.   6.],[175.   6.]
41,63,[175.   6.],[175.   6.],[175.   6.]
42,66,[175.   6.],[175.   6.],[175.   6.]
43,59,[175.           6.01190476],[175.   6.],[175.   7.]
44,68,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
45,61,[175.   6.],[175.   6.],[175.   6.]
46,61,[175.   6.],[175.   6.],[175.   6.]
47,63,[175.           6.01190476],[175.   6.],[175.   7.]
48,60,[175.           6.01190476],[175.   6.],[175.   7.]
49,60,[175.   6.],[175.   6.],[175.   6.]
50,67,[175.   6.],[175.   6.],[175.   6.]
51,58,[175.           6.01190476],[175.   6.],[175.   7.]
52,63,[174.98809524   6.02380952],[174.   6.],[175.   8.]
53,62,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
54,62,[175.           6.01190476],[175.   6.],[175.   7.]
55,62,[175.   6.],[175.   6.],[175.   6.]
56,62,[175.   6.],[175.   6.],[175.   6.]
57,62,[175.   6.],[175.   6.],[175.   6.]
58,63,[174.91666667   6.10714286],[172.   6.],[175.  10.]
59,66,[175.   6.],[175.   6.],[175.   6.]
60,56,[175.           6.01190476],[175.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-706.64285714  752.44047619],[-1000.     8.],[ 175. 1000.]
1,63,[-50.16666667 198.72619048],[-1000.     8.],[ 175. 1000.]
2,57,[160.72619048  21.44047619],[-1000.     7.],[ 175. 1000.]
3,68,[160.91666667  20.92857143],[-1000.     7.],[ 175. 1000.]
4,57,[174.94047619   8.02380952],[173.   7.],[175.  10.]
5,64,[174.95238095   7.33333333],[174.   7.],[175.  32.]
6,67,[174.95238095   7.11904762],[174.   6.],[175.  13.]
7,56,[160.94047619  18.89285714],[-1000.     6.],[ 175. 1000.]
8,61,[174.95238095   6.6547619 ],[173.   6.],[175.   9.]
9,70,[174.95238095   6.13095238],[173.   6.],[175.   8.]
10,61,[174.86904762   6.35714286],[173.   6.],[175.  20.]
11,60,[174.97619048   6.05952381],[173.   6.],[175.   8.]
12,65,[174.82142857   6.17857143],[161.   6.],[175.  19.]
13,59,[174.96428571   6.04761905],[173.   6.],[175.   8.]
14,60,[175.           6.01190476],[175.   6.],[175.   7.]
15,70,[160.94047619  17.98809524],[-1000.     6.],[ 175. 1000.]
16,57,[174.97619048   6.05952381],[174.   6.],[175.   8.]
17,55,[160.98809524  17.86904762],[-1000.     6.],[ 175. 1000.]
18,79,[160.98809524  17.86904762],[-1000.     5.],[ 175. 1000.]
19,60,[160.94047619  17.85714286],[-1000.     5.],[ 175. 1000.]
20,58,[174.97619048   5.78571429],[174.   5.],[175.   8.]
21,64,[160.92857143  17.29761905],[-1000.     5.],[ 175. 1000.]
22,64,[147.01190476  28.77380952],[-1000.     5.],[ 175. 1000.]
23,60,[174.95238095   5.07142857],[173.   5.],[175.   7.]
24,64,[174.91666667   5.19047619],[173.   5.],[175.   8.]
25,58,[161.01190476  16.85714286],[-1000.     5.],[ 175. 1000.]
26,60,[174.83333333   5.29761905],[163.   5.],[175.  24.]
27,58,[174.96428571   5.08333333],[173.   5.],[175.   7.]
28,67,[174.8452381    5.32142857],[169.   5.],[175.  19.]
29,59,[147.    28.75],[-1000.     5.],[ 175. 1000.]
30,68,[174.98809524   5.03571429],[174.   5.],[175.   7.]
31,64,[174.98809524   5.02380952],[174.   5.],[175.   6.]
32,64,[175.           5.04761905],[175.   5.],[175.   9.]
33,60,[174.92857143   5.0952381 ],[173.   5.],[175.   7.]
34,63,[174.95238095   5.05952381],[173.   5.],[175.   7.]
35,55,[175.           5.02380952],[175.   5.],[175.   6.]
36,68,[174.94047619   5.17857143],[173.   5.],[175.  13.]
37,64,[174.97619048   5.10714286],[173.   5.],[175.  11.]
38,70,[175.           5.03571429],[175.   5.],[175.   7.]
39,59,[175.           5.21428571],[175.   5.],[175.  18.]
40,59,[175.           5.04761905],[175.   5.],[175.   9.]
41,67,[160.97619048  16.91666667],[-1000.     5.],[ 175. 1000.]
42,67,[174.98809524   5.03571429],[174.   5.],[175.   6.]
43,67,[174.97619048   5.02380952],[173.   5.],[175.   7.]
44,67,[174.98809524   5.0952381 ],[174.   5.],[175.  11.]
45,60,[174.98809524   5.01190476],[174.   5.],[175.   6.]
46,66,[175.           5.01190476],[175.   5.],[175.   6.]
47,65,[175.           5.01190476],[175.   5.],[175.   6.]
48,65,[160.98809524  16.88095238],[-1000.     5.],[ 175. 1000.]
49,51,[174.94047619   5.11904762],[171.   5.],[175.  14.]
50,65,[175.   5.],[175.   5.],[175.   5.]
51,62,[174.98809524   5.01190476],[174.   5.],[175.   6.]
52,65,[174.97619048   5.0952381 ],[173.   5.],[175.  12.]
53,61,[174.96428571   5.05952381],[174.   5.],[175.   7.]
54,59,[174.96428571   5.05952381],[173.   5.],[175.   9.]
55,63,[174.98809524   5.01190476],[174.   5.],[175.   6.]
56,65,[174.98809524   5.02380952],[174.   5.],[175.   6.]
57,65,[175.           5.02380952],[175.   5.],[175.   6.]
58,66,[175.           5.02380952],[175.   5.],[175.   7.]
59,61,[175.           5.01190476],[175.   5.],[175.   6.]
60,66,[175.           5.01190476],[175.   5.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.69047619  787.71428571],[-1000.     7.],[ 175. 1000.]
1,63,[  5.44047619 151.1547619 ],[-1000.     7.],[ 175. 1000.]
2,58,[146.23809524  33.36904762],[-1000.     7.],[ 175. 1000.]
3,66,[160.63095238  22.4047619 ],[-1000.     7.],[ 175. 1000.]
4,65,[160.92857143  19.80952381],[-1000.     7.],[ 175. 1000.]
5,60,[160.86904762  19.73809524],[-1000.     6.],[ 175. 1000.]
6,61,[175.           7.08333333],[175.   6.],[175.   8.]
7,64,[174.85714286   6.96428571],[171.   6.],[175.  27.]
8,56,[146.98809524  29.79761905],[-1000.     6.],[ 175. 1000.]
9,65,[146.96428571  29.79761905],[-1000.     6.],[ 175. 1000.]
10,64,[161.  18.],[-1000.     6.],[ 175. 1000.]
11,66,[160.97619048  17.89285714],[-1000.     6.],[ 175. 1000.]
12,63,[160.9047619   18.02380952],[-1000.     6.],[ 175. 1000.]
13,65,[174.94047619   6.08333333],[173.   6.],[175.   8.]
14,65,[174.97619048   6.13095238],[173.   6.],[175.   8.]
15,61,[175.           6.03571429],[175.   6.],[175.   8.]
16,63,[174.96428571   6.13095238],[174.   6.],[175.  13.]
17,67,[174.97619048   6.02380952],[173.   6.],[175.   8.]
18,52,[174.8452381   6.1547619],[168.   6.],[175.  13.]
19,65,[174.98809524   6.20238095],[174.   6.],[175.  17.]
20,61,[161.          17.91666667],[-1000.     6.],[ 175. 1000.]
21,57,[174.95238095   6.07142857],[173.   6.],[175.   8.]
22,63,[174.95238095   6.03571429],[173.   6.],[175.   8.]
23,68,[174.98809524   6.02380952],[174.   6.],[175.   8.]
24,70,[174.91666667   6.42857143],[170.   6.],[175.  23.]
25,69,[174.97619048   6.23809524],[173.   6.],[175.  24.]
26,68,[174.97619048   6.03571429],[173.   6.],[175.   8.]
27,68,[175.   6.],[175.   6.],[175.   6.]
28,68,[174.8452381    6.29761905],[170.   6.],[175.  21.]
29,62,[174.95238095   6.10714286],[173.   6.],[175.   8.]
30,59,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
31,58,[175.   6.],[175.   6.],[175.   6.]
32,63,[175.   6.],[175.   6.],[175.   6.]
33,63,[175.   6.],[175.   6.],[175.   6.]
34,65,[175.           6.16666667],[175.   6.],[175.  19.]
35,63,[175.           6.02380952],[175.   6.],[175.   8.]
36,63,[175.   6.],[175.   6.],[175.   6.]
37,58,[175.   6.],[175.   6.],[175.   6.]
38,62,[175.           6.02380952],[175.   6.],[175.   8.]
39,61,[174.98809524   6.04761905],[174.   6.],[175.  10.]
40,67,[175.           6.03571429],[175.   6.],[175.   8.]
41,61,[175.   6.],[175.   6.],[175.   6.]
42,61,[175.           6.05952381],[175.   6.],[175.  11.]
43,65,[174.97619048   6.02380952],[173.   6.],[175.   8.]
44,62,[175.   6.],[175.   6.],[175.   6.]
45,64,[175.           6.01190476],[175.   6.],[175.   7.]
46,57,[174.98809524   6.01190476],[174.   6.],[175.   7.]
47,63,[175.           6.02380952],[175.   6.],[175.   8.]
48,58,[175.           6.02380952],[175.   6.],[175.   8.]
49,58,[174.97619048   6.02380952],[173.   6.],[175.   8.]
50,70,[175.           6.01190476],[175.   6.],[175.   7.]
51,65,[174.97619048   6.08333333],[173.   6.],[175.   8.]
52,62,[175.           6.02380952],[175.   6.],[175.   8.]
53,69,[175.           6.02380952],[175.   6.],[175.   8.]
54,60,[175.           6.01190476],[175.   6.],[175.   7.]
55,69,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
56,67,[174.91666667   6.33333333],[170.   6.],[175.  32.]
57,58,[175.   6.],[175.   6.],[175.   6.]
58,69,[175.   6.],[175.   6.],[175.   6.]
59,64,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
60,67,[174.97619048   6.02380952],[173.   6.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.91666667  728.92857143],[-1000.     7.],[ 175. 1000.]
1,59,[  5.39285714 151.94047619],[-1000.     7.],[ 175. 1000.]
2,61,[118.29761905  55.48809524],[-1000.     7.],[ 175. 1000.]
3,65,[146.82142857  30.97619048],[-1000.     7.],[ 175. 1000.]
4,69,[132.78571429  42.82142857],[-1000.     7.],[ 175. 1000.]
5,64,[132.71428571  43.02380952],[-1000.     6.],[ 175. 1000.]
6,61,[160.89285714  19.0952381 ],[-1000.     7.],[ 175. 1000.]
7,68,[174.92857143   7.05952381],[172.   7.],[175.  11.]
8,67,[160.89285714  19.16666667],[-1000.     7.],[ 175. 1000.]
9,60,[175.           7.01190476],[175.   7.],[175.   8.]
10,67,[174.98809524   7.01190476],[174.   7.],[175.   8.]
11,58,[174.96428571   7.03571429],[174.   7.],[175.   8.]
12,68,[175.   7.],[175.   7.],[175.   7.]
13,66,[174.97619048   7.02380952],[174.   7.],[175.   8.]
14,63,[174.97619048   6.97619048],[173.   5.],[175.   7.]
15,62,[174.97619048   6.85714286],[173.   5.],[175.   8.]
16,63,[174.98809524   6.07142857],[174.   5.],[175.  11.]
17,68,[175.   5.],[175.   5.],[175.   5.]
18,61,[175.           5.01190476],[175.   5.],[175.   6.]
19,64,[175.   5.],[175.   5.],[175.   5.]
20,62,[175.   5.],[175.   5.],[175.   5.]
21,66,[174.95238095   5.14285714],[173.   5.],[175.  12.]
22,62,[174.89285714   5.33333333],[166.   5.],[175.  33.]
23,61,[174.96428571   5.05952381],[172.   5.],[175.   8.]
24,63,[174.97619048   5.02380952],[174.   5.],[175.   6.]
25,65,[175.   5.],[175.   5.],[175.   5.]
26,57,[174.94047619   5.08333333],[170.   5.],[175.  12.]
27,68,[175.   5.],[175.   5.],[175.   5.]
28,59,[174.8452381   5.3452381],[162.   5.],[175.  32.]
29,60,[174.97619048   5.02380952],[173.   5.],[175.   7.]
30,62,[175.           5.02380952],[175.   5.],[175.   6.]
31,59,[174.98809524   5.        ],[174.   5.],[175.   5.]
32,72,[175.           5.05952381],[175.   5.],[175.  10.]
33,61,[175.   5.],[175.   5.],[175.   5.]
34,61,[174.96428571   5.05952381],[174.   5.],[175.  10.]
35,65,[174.98809524   5.01190476],[174.   5.],[175.   6.]
36,64,[174.98809524   5.        ],[174.   5.],[175.   5.]
37,64,[175.   5.],[175.   5.],[175.   5.]
38,69,[174.91666667   5.17857143],[170.   5.],[175.  17.]
39,62,[175.           5.01190476],[175.   5.],[175.   6.]
40,69,[175.   5.],[175.   5.],[175.   5.]
41,60,[174.80952381   5.45238095],[162.   5.],[175.  32.]
42,59,[175.   5.],[175.   5.],[175.   5.]
43,53,[174.98809524   5.01190476],[174.   5.],[175.   6.]
44,63,[175.   5.],[175.   5.],[175.   5.]
45,68,[174.96428571   5.05952381],[173.   5.],[175.   9.]
46,64,[175.   5.],[175.   5.],[175.   5.]
47,56,[175.   5.],[175.   5.],[175.   5.]
48,61,[175.   5.],[175.   5.],[175.   5.]
49,66,[175.   5.],[175.   5.],[175.   5.]
50,60,[174.98809524   5.01190476],[174.   5.],[175.   6.]
51,56,[175.           5.01190476],[175.   5.],[175.   6.]
52,61,[175.   5.],[175.   5.],[175.   5.]
53,65,[174.86904762   5.32142857],[164.   5.],[175.  32.]
54,68,[174.98809524   5.        ],[174.   5.],[175.   5.]
55,58,[175.   5.],[175.   5.],[175.   5.]
56,67,[175.           5.03571429],[175.   5.],[175.   8.]
57,65,[175.   5.],[175.   5.],[175.   5.]
58,65,[175.   5.],[175.   5.],[175.   5.]
59,56,[174.98809524   5.01190476],[174.   5.],[175.   6.]
60,67,[174.92857143   5.23809524],[169.   5.],[175.  25.]
,,,,
gen,nevals,avg,min,max
0,84,[-706.78571429  752.3452381 ],[-1000.     7.],[ 175. 1000.]
1,73,[ 47.45238095 115.5952381 ],[-1000.     7.],[ 175. 1000.]
2,63,[104.5         68.42857143],[-1000.     6.],[ 175. 1000.]
3,68,[146.60714286  31.91666667],[-1000.     6.],[ 175. 1000.]
4,61,[174.77380952   8.52380952],[171.   6.],[175.  31.]
5,63,[160.70238095  19.26190476],[-1000.     6.],[ 175. 1000.]
6,60,[146.88095238  29.89285714],[-1000.     6.],[ 175. 1000.]
7,66,[146.85714286  29.88095238],[-1000.     6.],[ 175. 1000.]
8,58,[174.88095238   6.26190476],[170.   6.],[175.  16.]
9,61,[146.8452381   30.01190476],[-1000.     6.],[ 175. 1000.]
10,57,[160.88095238  18.29761905],[-1000.     6.],[ 175. 1000.]
11,61,[160.96428571  18.02380952],[-1000.     6.],[ 175. 1000.]
12,66,[146.83333333  29.97619048],[-1000.     6.],[ 175. 1000.]
13,64,[174.94047619   6.08333333],[173.   6.],[175.  10.]
14,58,[175.   6.],[175.   6.],[175.   6.]
15,63,[174.85714286   6.23809524],[167.   6.],[175.  24.]
16,68,[160.95238095  18.41666667],[-1000.     6.],[ 175. 1000.]
17,60,[174.88095238   6.23809524],[170.   6.],[175.  24.]
18,67,[160.95238095  17.88095238],[-1000.     6.],[ 175. 1000.]
19,54,[174.96428571   6.05952381],[173.   6.],[175.  10.]
20,70,[174.94047619   6.05952381],[173.   6.],[175.   9.]
21,57,[174.98809524   6.        ],[174.   6.],[175.   6.]
22,66,[174.97619048   6.03571429],[174.   6.],[175.   7.]
23,68,[174.96428571   6.03571429],[172.   6.],[175.   9.]
24,61,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
25,71,[146.98809524  29.70238095],[-1000.     6.],[ 175. 1000.]
26,63,[175.           6.01190476],[175.   6.],[175.   7.]
27,70,[174.98809524   6.03571429],[174.   6.],[175.   9.]
28,68,[174.98809524   6.02380952],[174.   6.],[175.   8.]
29,65,[174.98809524   6.        ],[174.   6.],[175.   6.]
30,60,[175.   6.],[175.   6.],[175.   6.]
31,65,[175.           6.02380952],[175.   6.],[175.   8.]
32,68,[175.   6.],[175.   6.],[175.   6.]
33,55,[174.98809524   6.02380952],[174.   6.],[175.   7.]
34,62,[174.96428571   6.02380952],[172.   6.],[175.   8.]
35,61,[174.98809524   6.05952381],[174.   6.],[175.  11.]
36,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
37,56,[175.   6.],[175.   6.],[175.   6.]
38,68,[175.   6.],[175.   6.],[175.   6.]
39,70,[175.   6.],[175.   6.],[175.   6.]
40,72,[146.94047619  29.78571429],[-1000.     6.],[ 175. 1000.]
41,50,[175.   6.],[175.   6.],[175.   6.]
42,66,[174.97619048   6.03571429],[174.   6.],[175.   7.]
43,60,[174.96428571   6.02380952],[172.   6.],[175.   8.]
44,65,[174.95238095   6.02380952],[172.   6.],[175.   8.]
45,60,[174.96428571   6.01190476],[173.   6.],[175.   7.]
46,63,[175.   6.],[175.   6.],[175.   6.]
47,66,[175.   6.],[175.   6.],[175.   6.]
48,66,[175.   6.],[175.   6.],[175.   6.]
49,64,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
50,64,[175.   6.],[175.   6.],[175.   6.]
51,56,[175.   6.],[175.   6.],[175.   6.]
52,60,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
53,62,[174.98809524   6.        ],[174.   6.],[175.   6.]
54,65,[175.           6.01190476],[175.   6.],[175.   7.]
55,73,[174.96428571   6.26190476],[172.   6.],[175.  25.]
56,62,[175.   6.],[175.   6.],[175.   6.]
57,61,[175.   6.],[175.   6.],[175.   6.]
58,62,[174.97619048   6.01190476],[173.   6.],[175.   7.]
59,64,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
60,64,[174.98809524   6.02380952],[174.   6.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.85714286  729.        ],[-1000.     8.],[ 175. 1000.]
1,67,[ 19.86904762 140.42857143],[-1000.     7.],[ 175. 1000.]
2,65,[104.4047619   68.88095238],[-1000.     7.],[ 175. 1000.]
3,62,[118.96428571  54.94047619],[-1000.     7.],[ 175. 1000.]
4,61,[160.96428571  18.97619048],[-1000.     7.],[ 175. 1000.]
5,61,[174.9047619    7.07142857],[171.   7.],[175.   9.]
6,64,[174.88095238   7.11904762],[171.   7.],[175.  13.]
7,64,[160.94047619  18.95238095],[-1000.     7.],[ 175. 1000.]
8,68,[174.9047619    7.20238095],[169.   7.],[175.  16.]
9,67,[160.98809524  18.92857143],[-1000.     7.],[ 175. 1000.]
10,59,[174.97619048   7.01190476],[173.   7.],[175.   8.]
11,58,[174.97619048   7.04761905],[173.   7.],[175.  10.]
12,64,[160.96428571  18.9047619 ],[-1000.     7.],[ 175. 1000.]
13,62,[175.   7.],[175.   7.],[175.   7.]
14,65,[174.97619048   7.03571429],[173.   7.],[175.   9.]
15,60,[160.89285714  18.89285714],[-1000.     7.],[ 175. 1000.]
16,62,[175.           7.01190476],[175.   7.],[175.   8.]
17,63,[174.98809524   7.04761905],[174.   7.],[175.  10.]
18,62,[174.97619048   7.03571429],[173.   7.],[175.   8.]
19,64,[174.95238095   7.04761905],[173.   7.],[175.   9.]
20,55,[175.   7.],[175.   7.],[175.   7.]
21,59,[175.           7.01190476],[175.   7.],[175.   8.]
22,53,[160.98809524  18.9047619 ],[-1000.     7.],[ 175. 1000.]
23,64,[161.01190476  18.85714286],[-1000.     7.],[ 175. 1000.]
24,59,[174.96428571   7.10714286],[173.   7.],[175.  14.]
25,65,[174.97619048   7.        ],[173.   6.],[175.   8.]
26,58,[160.98809524  18.78571429],[-1000.     6.],[ 175. 1000.]
27,64,[174.97619048   6.72619048],[173.   6.],[175.   8.]
28,70,[160.98809524  17.92857143],[-1000.     6.],[ 175. 1000.]
29,63,[174.98809524   6.05952381],[174.   6.],[175.  11.]
30,65,[174.91666667   6.21428571],[173.   6.],[175.  19.]
31,63,[160.96428571  17.9047619 ],[-1000.     6.],[ 175. 1000.]
32,56,[174.9047619    6.07142857],[168.   6.],[175.  11.]
33,57,[174.91666667   6.33333333],[172.   6.],[175.  32.]
34,64,[174.92857143   6.45238095],[172.   6.],[175.  20.]
35,61,[160.8452381   18.07142857],[-1000.     6.],[ 175. 1000.]
36,63,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
37,65,[175.   6.],[175.   6.],[175.   6.]
38,63,[174.94047619   6.04761905],[172.   6.],[175.   8.]
39,61,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
40,62,[174.96428571   6.3452381 ],[173.   6.],[175.  30.]
41,56,[174.95238095   6.04761905],[171.   6.],[175.  10.]
42,66,[174.95238095   6.04761905],[173.   6.],[175.   8.]
43,58,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
44,71,[175.           6.01190476],[175.   6.],[175.   7.]
45,60,[174.97619048   6.01190476],[173.   6.],[175.   7.]
46,66,[174.97619048   6.10714286],[173.   6.],[175.  14.]
47,56,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
48,59,[160.95238095  17.86904762],[-1000.     6.],[ 175. 1000.]
49,65,[160.98809524  17.95238095],[-1000.     6.],[ 175. 1000.]
50,71,[175.   6.],[175.   6.],[175.   6.]
51,58,[174.92857143   6.04761905],[170.   6.],[175.  10.]
52,66,[174.95238095   6.05952381],[171.   6.],[175.  10.]
53,55,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
54,65,[175.   6.],[175.   6.],[175.   6.]
55,63,[175.           6.01190476],[175.   6.],[175.   7.]
56,60,[174.97619048   6.05952381],[173.   6.],[175.  11.]
57,62,[174.98809524   6.        ],[174.   6.],[175.   6.]
58,58,[175.   6.],[175.   6.],[175.   6.]
59,62,[175.           6.01190476],[175.   6.],[175.   7.]
60,63,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-636.91666667  693.41666667],[-1000.     7.],[ 175. 1000.]
1,61,[75.60714286 93.25      ],[-1000.     6.],[ 175. 1000.]
2,55,[132.22619048  47.25      ],[-1000.     6.],[ 175. 1000.]
3,59,[146.61904762  33.52380952],[-1000.     6.],[ 175. 1000.]
4,59,[146.4047619   32.77380952],[-1000.     6.],[ 175. 1000.]
5,63,[118.71428571  54.75      ],[-1000.     6.],[ 175. 1000.]
6,66,[146.4047619   32.11904762],[-1000.     6.],[ 175. 1000.]
7,59,[160.77380952  18.47619048],[-1000.     6.],[ 175. 1000.]
8,54,[174.8452381    6.16666667],[168.   6.],[175.  12.]
9,65,[160.88095238  17.98809524],[-1000.     6.],[ 175. 1000.]
10,61,[174.75         7.72619048],[167.   6.],[175.  57.]
11,61,[174.97619048   6.23809524],[173.   6.],[175.  23.]
12,61,[175.           6.01190476],[175.   6.],[175.   7.]
13,65,[174.95238095   6.05952381],[171.   6.],[175.   8.]
14,58,[174.98809524   6.04761905],[174.   6.],[175.  10.]
15,68,[174.86904762   6.4047619 ],[171.   6.],[175.  34.]
16,69,[174.98809524   6.22619048],[174.   6.],[175.  18.]
17,60,[175.           6.02380952],[175.   6.],[175.   8.]
18,61,[174.98809524   6.01190476],[174.   6.],[175.   7.]
19,59,[174.92857143   6.04761905],[171.   6.],[175.   8.]
20,57,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
21,59,[175.   6.],[175.   6.],[175.   6.]
22,64,[174.69047619   6.42857143],[157.   6.],[175.  34.]
23,61,[175.   6.],[175.   6.],[175.   6.]
24,60,[175.   6.],[175.   6.],[175.   6.]
25,63,[175.   6.],[175.   6.],[175.   6.]
26,61,[174.80952381   6.42857143],[165.   6.],[175.  30.]
27,66,[175.   6.],[175.   6.],[175.   6.]
28,55,[175.           6.02380952],[175.   6.],[175.   8.]
29,55,[175.   6.],[175.   6.],[175.   6.]
30,59,[174.97619048   6.04761905],[173.   6.],[175.  10.]
31,62,[174.91666667   6.28571429],[172.   6.],[175.  25.]
32,68,[175.   6.],[175.   6.],[175.   6.]
